cidade,h,data_alvo,real,previsto
americana,2,2016-10-30,20.0,20.9
americana,2,2016-11-06,28.0,13.6
americana,2,2016-11-13,19.0,15.1
americana,2,2016-11-20,23.0,23.1
americana,2,2016-11-27,37.0,20.6
americana,2,2016-12-04,45.0,21.6
americana,2,2016-12-11,29.0,34.1
americana,2,2016-12-18,31.0,41.4
americana,2,2016-12-25,53.0,37.5
americana,2,2017-01-01,46.0,35.2
americana,2,2017-01-08,30.0,80.5
americana,2,2017-01-15,25.0,79.2
americana,2,2017-01-22,24.0,40.6
americana,2,2017-01-29,37.0,56.3
americana,2,2017-02-05,53.0,47.2
americana,2,2017-02-12,46.0,40.5
americana,2,2017-02-19,36.0,74.3
americana,2,2017-02-26,33.0,66.1
americana,2,2017-03-05,35.0,49.1
americana,2,2017-03-12,41.0,49.9
americana,2,2017-03-19,29.0,53.1
americana,2,2017-03-26,9.0,51.0
americana,2,2017-04-02,8.0,29.8
americana,2,2017-04-09,9.0,18.2
americana,2,2017-04-16,12.0,6.8
americana,2,2017-04-23,7.0,7.9
americana,2,2017-04-30,23.0,8.8
americana,2,2017-05-07,20.0,5.9
americana,2,2017-05-14,19.0,11.9
americana,2,2017-05-21,28.0,11.9
americana,2,2017-05-28,16.0,10.7
americana,2,2017-06-04,15.0,15.2
americana,2,2017-06-11,9.0,11.4
americana,2,2017-06-18,14.0,9.4
americana,2,2017-06-25,7.0,6.6
americana,2,2017-07-02,7.0,7.2
americana,2,2017-07-09,8.0,5.2
americana,2,2017-07-16,3.0,5.1
americana,2,2017-07-23,7.0,6.1
americana,2,2017-07-30,2.0,3.3
americana,2,2017-08-06,5.0,5.6
americana,2,2017-08-13,3.0,4.8
americana,2,2017-08-20,2.0,4.8
americana,2,2017-08-27,5.0,2.9
americana,2,2017-09-03,10.0,2.7
americana,2,2017-09-10,4.0,4.4
americana,2,2017-09-17,4.0,4.3
americana,2,2017-09-24,12.0,3.0
americana,2,2017-10-01,7.0,4.8
americana,2,2017-10-08,10.0,8.1
americana,2,2017-10-15,11.0,7.1
americana,2,2017-10-22,3.0,7.9
americana,2,2017-10-29,1.0,9.8
americana,2,2017-11-05,7.0,5.0
americana,2,2017-11-12,2.0,4.1
americana,2,2017-11-19,5.0,4.0
americana,2,2017-11-26,1.0,3.5
americana,2,2017-12-03,2.0,2.5
americana,2,2017-12-10,3.0,4.4
americana,2,2017-12-17,3.0,2.0
americana,2,2017-12-24,3.0,2.5
americana,2,2017-12-31,5.0,3.4
americana,2,2018-01-07,4.0,3.2
americana,2,2018-01-14,17.0,4.3
americana,2,2018-01-21,8.0,3.6
americana,2,2018-01-28,8.0,18.6
americana,2,2018-02-04,2.0,14.0
americana,2,2018-02-11,1.0,12.5
americana,2,2018-02-18,2.0,6.6
americana,2,2018-02-25,6.0,3.2
americana,2,2018-03-04,5.0,4.3
americana,2,2018-03-11,4.0,6.6
americana,2,2018-03-18,2.0,5.2
americana,2,2018-03-25,1.0,5.5
americana,2,2018-04-01,5.0,2.4
americana,2,2018-04-08,2.0,2.3
americana,2,2018-04-15,6.0,3.6
americana,2,2018-04-22,4.0,1.6
americana,2,2018-04-29,7.0,4.5
americana,2,2018-05-06,9.0,2.5
americana,2,2018-05-13,7.0,4.0
americana,2,2018-05-20,7.0,4.3
americana,2,2018-05-27,4.0,4.8
americana,2,2018-06-03,5.0,6.2
americana,2,2018-06-10,4.0,4.3
americana,2,2018-06-17,3.0,3.8
americana,2,2018-06-24,6.0,3.1
americana,2,2018-07-01,6.0,3.2
americana,2,2018-07-08,1.0,3.1
americana,2,2018-07-15,2.0,3.1
americana,2,2018-07-22,6.0,3.4
americana,2,2018-07-29,1.0,2.5
americana,2,2018-08-05,1.0,3.3
americana,2,2018-08-12,3.0,2.3
americana,2,2018-08-19,2.0,1.5
americana,2,2018-08-26,3.0,1.4
americana,2,2018-09-02,0.0,2.8
americana,2,2018-09-09,0.0,2.1
americana,2,2018-09-16,0.0,2.2
americana,2,2018-09-23,1.0,2.2
americana,2,2018-09-30,2.0,0.9
americana,2,2018-10-07,2.0,1.7
americana,2,2018-10-14,1.0,0.7
americana,2,2018-10-21,2.0,0.8
americana,2,2018-10-28,3.0,1.8
americana,2,2018-11-04,0.0,1.6
americana,2,2018-11-11,0.0,1.6
americana,2,2018-11-18,2.0,1.2
americana,2,2018-11-25,6.0,1.3
americana,2,2018-12-02,0.0,1.5
americana,2,2018-12-09,3.0,2.7
americana,2,2018-12-16,5.0,0.6
americana,2,2018-12-23,3.0,1.0
americana,2,2018-12-30,6.0,2.6
americana,2,2019-01-06,10.0,4.8
americana,2,2019-01-13,7.0,4.4
americana,2,2019-01-20,14.0,9.9
americana,2,2019-01-27,15.0,10.7
americana,2,2019-02-03,30.0,12.5
americana,2,2019-02-10,51.0,16.4
americana,2,2019-02-17,58.0,49.6
americana,2,2019-02-24,110.0,76.9
americana,2,2019-03-03,213.0,96.0
americana,2,2019-03-10,324.0,173.9
americana,2,2019-03-17,489.0,237.4
americana,2,2019-03-24,549.0,412.1
americana,2,2019-03-31,581.0,603.6
americana,2,2019-04-07,652.0,683.8
americana,2,2019-04-14,625.0,580.9
americana,2,2019-04-21,505.0,578.8
americana,2,2019-04-28,599.0,532.0
americana,2,2019-05-05,779.0,315.7
americana,2,2019-05-12,649.0,360.4
americana,2,2019-05-19,331.0,481.8
americana,2,2019-05-26,225.0,347.7
americana,2,2019-06-02,135.0,169.1
americana,2,2019-06-09,91.0,127.8
americana,2,2019-06-16,42.0,97.4
americana,2,2019-06-23,61.0,66.2
americana,2,2019-06-30,20.0,23.5
americana,2,2019-07-07,12.0,31.9
americana,2,2019-07-14,7.0,17.0
americana,2,2019-07-21,3.0,9.0
americana,2,2019-07-28,7.0,7.4
americana,2,2019-08-04,4.0,4.8
americana,2,2019-08-11,3.0,3.8
americana,2,2019-08-18,2.0,4.3
americana,2,2019-08-25,0.0,4.4
americana,2,2019-09-01,2.0,3.6
americana,2,2019-09-08,3.0,1.9
americana,2,2019-09-15,8.0,2.4
americana,2,2019-09-22,0.0,1.8
americana,2,2019-09-29,8.0,2.7
americana,2,2019-10-06,3.0,2.7
americana,2,2019-10-13,4.0,2.9
americana,2,2019-10-20,8.0,3.7
americana,2,2019-10-27,6.0,3.8
americana,2,2019-11-03,7.0,8.0
americana,2,2019-11-10,3.0,5.2
americana,2,2019-11-17,6.0,5.4
americana,2,2019-11-24,4.0,4.9
americana,2,2019-12-01,10.0,5.7
americana,2,2019-12-08,6.0,6.9
americana,2,2019-12-15,16.0,6.6
americana,2,2019-12-22,9.0,6.4
americana,2,2019-12-29,23.0,12.6
americana,2,2020-01-05,36.0,17.7
americana,2,2020-01-12,42.0,23.4
americana,2,2020-01-19,56.0,48.9
americana,2,2020-01-26,43.0,84.4
americana,2,2020-02-02,65.0,85.9
americana,2,2020-02-09,110.0,57.8
americana,2,2020-02-16,104.0,73.3
americana,2,2020-02-23,100.0,159.2
americana,2,2020-03-01,153.0,154.7
americana,2,2020-03-08,127.0,129.2
americana,2,2020-03-15,76.0,176.8
americana,2,2020-03-22,77.0,139.9
americana,2,2020-03-29,61.0,81.8
americana,2,2020-04-05,84.0,66.8
americana,2,2020-04-12,85.0,42.1
americana,2,2020-04-19,87.0,66.8
americana,2,2020-04-26,76.0,73.1
americana,2,2020-05-03,78.0,61.9
americana,2,2020-05-10,60.0,47.5
americana,2,2020-05-17,42.0,44.7
americana,2,2020-05-24,52.0,34.1
americana,2,2020-05-31,71.0,22.0
americana,2,2020-06-07,76.0,28.8
americana,2,2020-06-14,51.0,43.1
americana,2,2020-06-21,55.0,42.6
americana,2,2020-06-28,49.0,31.9
americana,2,2020-07-05,48.0,33.0
americana,2,2020-07-12,27.0,31.2
americana,2,2020-07-19,25.0,32.2
americana,2,2020-07-26,33.0,20.9
americana,2,2020-08-02,31.0,17.7
americana,2,2020-08-09,21.0,23.6
americana,2,2020-08-16,17.0,24.1
americana,2,2020-08-23,21.0,24.2
americana,2,2020-08-30,24.0,22.5
americana,2,2020-09-06,27.0,18.9
americana,2,2020-09-13,19.0,25.2
americana,2,2020-09-20,23.0,26.3
americana,2,2020-09-27,21.0,22.6
americana,2,2020-10-04,22.0,22.0
americana,2,2020-10-11,16.0,22.7
americana,2,2020-10-18,14.0,21.9
americana,2,2020-10-25,13.0,18.8
americana,2,2020-11-01,10.0,15.6
americana,2,2020-11-08,24.0,14.0
americana,2,2020-11-15,13.0,11.9
americana,2,2020-11-22,4.0,21.7
americana,2,2020-11-29,7.0,15.7
americana,2,2020-12-06,10.0,9.0
americana,2,2020-12-13,5.0,8.6
americana,2,2020-12-20,9.0,7.4
americana,2,2020-12-27,5.0,9.0
americana,2,2021-01-03,18.0,10.0
americana,2,2021-01-10,17.0,10.2
americana,2,2021-01-17,13.0,19.9
americana,2,2021-01-24,17.0,18.8
americana,2,2021-01-31,27.0,18.9
americana,2,2021-02-07,25.0,19.5
americana,2,2021-02-14,35.0,28.1
americana,2,2021-02-21,40.0,29.3
americana,2,2021-02-28,41.0,42.9
americana,2,2021-03-07,48.0,52.8
americana,2,2021-03-14,40.0,51.2
americana,2,2021-03-21,49.0,59.0
americana,2,2021-03-28,74.0,40.2
americana,2,2021-04-04,105.0,48.3
americana,2,2021-04-11,133.0,71.8
americana,2,2021-04-18,108.0,140.8
americana,2,2021-04-25,82.0,165.2
americana,2,2021-05-02,73.0,108.9
americana,2,2021-05-09,53.0,62.6
americana,2,2021-05-16,48.0,43.7
americana,2,2021-05-23,47.0,27.8
americana,2,2021-05-30,32.0,24.7
americana,2,2021-06-06,18.0,26.7
americana,2,2021-06-13,29.0,19.1
americana,2,2021-06-20,22.0,14.5
americana,2,2021-06-27,11.0,19.2
americana,2,2021-07-04,13.0,13.2
americana,2,2021-07-11,12.0,8.8
americana,2,2021-07-18,16.0,8.1
americana,2,2021-07-25,10.0,6.5
americana,2,2021-08-01,9.0,11.0
americana,2,2021-08-08,11.0,8.6
americana,2,2021-08-15,11.0,8.4
americana,2,2021-08-22,11.0,8.5
americana,2,2021-08-29,17.0,8.6
americana,2,2021-09-05,20.0,8.1
americana,2,2021-09-12,24.0,13.3
americana,2,2021-09-19,19.0,19.4
americana,2,2021-09-26,19.0,21.4
americana,2,2021-10-03,21.0,18.1
americana,2,2021-10-10,26.0,18.4
americana,2,2021-10-17,16.0,19.8
americana,2,2021-10-24,20.0,21.5
americana,2,2021-10-31,27.0,19.4
americana,2,2021-11-07,21.0,18.2
americana,2,2021-11-14,29.0,20.9
americana,2,2021-11-21,26.0,23.3
americana,2,2021-11-28,37.0,26.6
americana,2,2021-12-05,46.0,26.2
americana,2,2021-12-12,26.0,34.0
americana,2,2021-12-19,5.0,44.1
americana,2,2021-12-26,0.0,31.4
americana,2,2022-01-02,46.0,11.8
americana,2,2022-01-09,45.0,2.8
americana,2,2022-01-16,32.0,30.5
americana,2,2022-01-23,30.0,76.3
americana,2,2022-01-30,38.0,53.5
americana,2,2022-02-06,47.0,48.8
americana,2,2022-02-13,59.0,44.9
americana,2,2022-02-20,63.0,51.4
americana,2,2022-02-27,135.0,71.6
americana,2,2022-03-06,191.0,81.8
americana,2,2022-03-13,310.0,215.1
americana,2,2022-03-20,538.0,296.7
americana,2,2022-03-27,661.0,465.1
americana,2,2022-04-03,610.0,765.5
americana,2,2022-04-10,687.0,849.1
americana,2,2022-04-17,764.0,716.7
americana,2,2022-04-24,655.0,659.2
americana,2,2022-05-01,878.0,589.9
americana,2,2022-05-08,603.0,426.2
americana,2,2022-05-15,367.0,549.3
americana,2,2022-05-22,224.0,325.1
americana,2,2022-05-29,159.0,173.6
americana,2,2022-06-05,121.0,118.5
americana,2,2022-06-12,86.0,86.3
americana,2,2022-06-19,94.0,73.1
americana,2,2022-06-26,51.0,49.6
americana,2,2022-07-03,42.0,48.7
americana,2,2022-07-10,44.0,29.4
americana,2,2022-07-17,41.0,24.5
americana,2,2022-07-24,35.0,27.1
americana,2,2022-07-31,29.0,30.9
americana,2,2022-08-07,19.0,30.6
americana,2,2022-08-14,36.0,24.9
americana,2,2022-08-21,20.0,18.9
americana,2,2022-08-28,28.0,29.5
americana,2,2022-09-04,33.0,23.1
americana,2,2022-09-11,24.0,27.4
americana,2,2022-09-18,29.0,35.5
americana,2,2022-09-25,17.0,28.2
americana,2,2022-10-02,24.0,27.9
americana,2,2022-10-09,34.0,22.9
americana,2,2022-10-16,35.0,22.0
americana,2,2022-10-23,25.0,25.0
americana,2,2022-10-30,23.0,34.0
americana,2,2022-11-06,20.0,25.7
americana,2,2022-11-13,33.0,24.8
americana,2,2022-11-20,30.0,22.3
americana,2,2022-11-27,16.0,33.0
americana,2,2022-12-04,5.0,30.4
americana,2,2022-12-11,0.0,24.1
americana,2,2022-12-18,2.0,4.5
americana,2,2022-12-25,3.0,1.2
americana,2,2023-01-01,16.0,4.3
americana,2,2023-01-08,16.0,3.1
americana,2,2023-01-15,28.0,15.5
americana,2,2023-01-22,42.0,16.5
americana,2,2023-01-29,21.0,40.6
americana,2,2023-02-05,33.0,75.3
americana,2,2023-02-12,29.0,36.7
americana,2,2023-02-19,34.0,36.7
americana,2,2023-02-26,57.0,38.5
americana,2,2023-03-05,59.0,43.8
americana,2,2023-03-12,94.0,73.9
americana,2,2023-03-19,143.0,82.2
americana,2,2023-03-26,168.0,131.6
americana,2,2023-04-02,175.0,212.6
americana,2,2023-04-09,242.0,226.9
americana,2,2023-04-16,200.0,218.9
americana,2,2023-04-23,200.0,250.1
americana,2,2023-04-30,217.0,184.9
americana,2,2023-05-07,170.0,152.8
americana,2,2023-05-14,145.0,135.3
americana,2,2023-05-21,88.0,98.4
americana,2,2023-05-28,79.0,84.5
americana,2,2023-06-04,70.0,47.2
americana,2,2023-06-11,53.0,40.4
americana,2,2023-06-18,67.0,42.5
americana,2,2023-06-25,42.0,31.6
americana,2,2023-07-02,49.0,44.4
americana,2,2023-07-09,29.0,32.0
americana,2,2023-07-16,34.0,31.4
americana,2,2023-07-23,30.0,18.8
americana,2,2023-07-30,28.0,22.6
americana,2,2023-08-06,23.0,25.0
americana,2,2023-08-13,36.0,23.5
americana,2,2023-08-20,44.0,22.6
americana,2,2023-08-27,26.0,30.1
americana,2,2023-09-03,33.0,32.0
americana,2,2023-09-10,61.0,26.0
americana,2,2023-09-17,45.0,28.7
americana,2,2023-09-24,49.0,44.3
americana,2,2023-10-01,38.0,43.5
americana,2,2023-10-08,41.0,43.7
americana,2,2023-10-15,54.0,42.3
americana,2,2023-10-22,47.0,38.1
americana,2,2023-10-29,42.0,48.5
americana,2,2023-11-05,47.0,45.7
americana,2,2023-11-12,69.0,44.7
americana,2,2023-11-19,52.0,45.4
americana,2,2023-11-26,56.0,60.0
americana,2,2023-12-03,31.0,54.3
americana,2,2023-12-10,37.0,51.1
americana,2,2023-12-17,8.0,7.9
americana,2,2023-12-24,6.0,21.6
americana,2,2023-12-31,73.0,28.7
americana,2,2024-01-07,70.0,46.8
americana,2,2024-01-14,76.0,51.3
americana,2,2024-01-21,91.0,66.0
americana,2,2024-01-28,145.0,87.6
americana,2,2024-02-04,189.0,133.3
americana,2,2024-02-11,270.0,175.4
americana,2,2024-02-18,347.0,283.2
americana,2,2024-02-25,393.0,439.2
americana,2,2024-03-03,379.0,577.9
americana,2,2024-03-10,485.0,540.0
americana,2,2024-03-17,413.0,468.7
americana,2,2024-03-24,443.0,483.5
americana,2,2024-03-31,521.0,411.6
americana,2,2024-04-07,545.0,411.6
americana,2,2024-04-14,765.0,505.0
americana,2,2024-04-21,862.0,478.8
americana,2,2024-04-28,938.0,693.5
americana,2,2024-05-05,1116.0,659.9
americana,2,2024-05-12,1120.0,606.9
americana,2,2024-05-19,937.0,670.9
americana,2,2024-05-26,791.0,607.9
americana,2,2024-06-02,711.0,546.3
americana,2,2024-06-09,611.0,460.0
americana,2,2024-06-16,484.0,396.5
americana,2,2024-06-23,357.0,366.6
americana,2,2024-06-30,191.0,300.5
americana,2,2024-07-07,166.0,250.2
americana,2,2024-07-14,178.0,131.0
americana,2,2024-07-21,157.0,97.9
americana,2,2024-07-28,145.0,112.1
americana,2,2024-08-04,110.0,120.6
americana,2,2024-08-11,118.0,125.6
americana,2,2024-08-18,161.0,107.6
americana,2,2024-08-25,139.0,113.1
americana,2,2024-09-01,108.0,130.2
americana,2,2024-09-08,124.0,143.1
americana,2,2024-09-15,114.0,122.7
americana,2,2024-09-22,115.0,122.1
americana,2,2024-09-29,134.0,123.9
americana,2,2024-10-06,167.0,118.0
americana,2,2024-10-13,125.0,120.9
americana,2,2024-10-20,103.0,135.5
americana,2,2024-10-27,86.0,138.1
americana,2,2024-11-03,86.0,121.6
americana,2,2024-11-10,89.0,96.9
americana,2,2024-11-17,108.0,93.5
americana,2,2024-11-24,115.0,92.3
americana,2,2024-12-01,102.0,95.7
americana,2,2024-12-08,143.0,97.4
americana,2,2024-12-15,115.0,99.9
americana,2,2024-12-22,129.0,105.0
americana,2,2024-12-29,233.0,124.7
americana,2,2025-01-05,318.0,159.8
americana,2,2025-01-12,428.0,248.7
americana,2,2025-01-19,653.0,451.3
americana,2,2025-01-26,874.0,648.1
americana,2,2025-02-02,992.0,1063.7
americana,2,2025-02-09,1214.0,1474.8
americana,2,2025-02-16,1483.0,1581.0
americana,2,2025-02-23,1843.0,1658.0
americana,2,2025-03-02,2039.0,1839.6
americana,2,2025-03-09,2174.0,2332.7
americana,2,2025-03-16,2304.0,2448.0
americana,2,2025-03-23,2015.0,2309.5
americana,2,2025-03-30,1795.0,2434.5
americana,2,2025-04-06,1415.0,1939.4
americana,2,2025-04-13,1118.0,1518.6
americana,2,2025-04-20,1056.0,1019.1
americana,2,2025-04-27,763.0,713.5
americana,2,2025-05-04,809.0,609.3
americana,2,2025-05-11,618.0,317.8
americana,2,2025-05-18,572.0,461.9
americana,2,2025-05-25,398.0,285.0
americana,2,2025-06-01,290.0,303.9
americana,2,2025-06-08,170.0,232.9
americana,2,2025-06-15,168.0,175.9
americana,2,2025-06-22,125.0,110.4
americana,2,2025-06-29,66.0,90.9
americana,2,2025-07-06,65.0,72.9
americana,2,2025-07-13,87.0,43.7
americana,2,2025-07-20,77.0,34.2
americana,2,2025-07-27,60.0,58.5
americana,2,2025-08-03,50.0,60.9
americana,2,2025-08-10,50.0,52.3
americana,2,2025-08-17,56.0,46.4
americana,2,2025-08-24,68.0,44.3
americana,2,2025-08-31,79.0,53.2
americana,2,2025-09-07,131.0,68.3
americana,2,2025-09-14,136.0,74.6
americana,2,2025-09-21,115.0,102.4
americana,2,2025-09-28,169.0,129.2
americana,2,2025-10-05,160.0,111.0
americana,2,2025-10-12,167.0,136.4
americana,2,2025-10-19,91.0,139.2
americana,2,2025-10-26,119.0,148.9
americana,2,2025-11-02,131.0,98.6
americana,2,2025-11-09,121.0,115.3
americana,2,2025-11-16,107.0,134.3
americana,2,2025-11-23,91.0,122.4
americana,2,2025-11-30,101.0,110.7
americana,2,2025-12-07,105.0,60.7
americana,2,2025-12-14,79.0,61.8
americana,2,2025-12-21,54.0,82.5
americana,2,2025-12-28,85.0,122.3
americana,2,2026-01-04,149.0,121.0
americana,2,2026-01-11,116.0,130.1
americana,2,2026-01-18,121.0,211.7
americana,2,2026-01-25,138.0,184.4
americana,2,2026-02-01,164.0,159.4
americana,2,2026-02-08,176.0,173.3
americana,2,2026-02-15,199.0,202.3
americana,2,2026-02-22,204.0,205.2
americana,2,2026-03-01,189.0,259.1
americana,2,2026-03-08,162.0,239.7
americana,2,2026-03-15,193.0,222.9
americana,2,2026-03-22,254.0,167.2
americana,2,2026-03-29,191.0,193.1
americana,2,2026-04-05,197.0,240.7
americana,2,2026-04-12,166.0,212.0
americana,2,2026-04-19,145.0,184.1
americana,2,2026-04-26,132.0,134.0
americana,2,2026-05-03,151.0,100.6
americana,2,2026-05-10,79.0,81.4
americana,2,2026-05-17,105.0,89.4
americana,2,2026-05-24,86.0,44.8
americana,2,2026-05-31,68.0,54.4
americana,2,2026-06-07,57.0,51.9
americana,2,2026-06-14,57.0,43.9
americana,2,2026-06-21,59.0,36.6
americana,2,2026-06-28,66.0,35.9
americana,2,2026-07-05,48.0,39.1
americana,3,2015-01-25,97.0,67.9
americana,3,2015-02-01,170.0,94.5
americana,3,2015-02-08,168.0,136.3
americana,3,2015-02-15,221.0,188.7
americana,3,2015-02-22,326.0,233.2
americana,3,2015-03-01,789.0,242.3
americana,3,2015-03-08,891.0,446.1
americana,3,2015-03-15,1052.0,495.4
americana,3,2015-03-22,1287.0,1217.8
americana,3,2015-03-29,976.0,1461.3
americana,3,2015-04-05,1073.0,1798.7
americana,3,2015-04-12,1174.0,1765.0
americana,3,2015-04-19,1023.0,1012.7
americana,3,2015-04-26,1025.0,870.8
americana,3,2015-05-03,670.0,730.0
americana,3,2015-05-10,527.0,500.6
americana,3,2015-05-17,396.0,441.0
americana,3,2015-05-24,206.0,283.2
americana,3,2015-05-31,160.0,155.1
americana,3,2015-06-07,85.0,136.6
americana,3,2015-06-14,92.0,86.7
americana,3,2015-06-21,47.0,68.4
americana,3,2015-06-28,49.0,44.4
americana,3,2015-07-05,20.0,41.5
americana,3,2015-07-12,19.0,24.8
americana,3,2015-07-19,18.0,17.3
americana,3,2015-07-26,19.0,18.0
americana,3,2015-08-02,6.0,14.0
americana,3,2015-08-09,6.0,7.8
americana,3,2015-08-16,1.0,13.2
americana,3,2015-08-23,1.0,7.1
americana,3,2015-08-30,4.0,10.3
americana,3,2015-09-06,2.0,6.2
americana,3,2015-09-13,1.0,6.6
americana,3,2015-09-20,3.0,5.3
americana,3,2015-09-27,3.0,2.3
americana,3,2015-10-04,6.0,1.8
americana,3,2015-10-11,4.0,1.5
americana,3,2015-10-18,7.0,1.6
americana,3,2015-10-25,12.0,2.2
americana,3,2015-11-01,8.0,5.3
americana,3,2015-11-08,8.0,3.5
americana,3,2015-11-15,7.0,10.1
americana,3,2015-11-22,8.0,7.2
americana,3,2015-11-29,12.0,8.6
americana,3,2015-12-06,26.0,7.0
americana,3,2015-12-13,11.0,7.9
americana,3,2015-12-20,12.0,9.9
americana,3,2015-12-27,12.0,19.4
americana,3,2016-01-03,31.0,18.4
americana,3,2016-01-10,33.0,25.6
americana,3,2016-01-17,43.0,22.3
americana,3,2016-01-24,70.0,52.2
americana,3,2016-01-31,101.0,62.0
americana,3,2016-02-07,161.0,53.3
americana,3,2016-02-14,215.0,127.6
americana,3,2016-02-21,198.0,191.5
americana,3,2016-02-28,257.0,298.5
americana,3,2016-03-06,231.0,376.4
americana,3,2016-03-13,215.0,377.2
americana,3,2016-03-20,156.0,403.7
americana,3,2016-03-27,128.0,338.2
americana,3,2016-04-03,131.0,267.9
americana,3,2016-04-10,101.0,182.7
americana,3,2016-04-17,70.0,190.5
americana,3,2016-04-24,86.0,132.6
americana,3,2016-05-01,64.0,100.6
americana,3,2016-05-08,57.0,40.7
americana,3,2016-05-15,27.0,39.3
americana,3,2016-05-22,12.0,20.9
americana,3,2016-05-29,13.0,15.7
americana,3,2016-06-05,0.0,6.7
americana,3,2016-06-12,4.0,5.1
americana,3,2016-06-19,11.0,4.6
americana,3,2016-06-26,15.0,1.3
americana,3,2016-07-03,11.0,1.1
americana,3,2016-07-10,13.0,3.3
americana,3,2016-07-17,14.0,5.8
americana,3,2016-07-24,9.0,9.9
americana,3,2016-07-31,2.0,10.0
americana,3,2016-08-07,5.0,9.9
americana,3,2016-08-14,5.0,9.0
americana,3,2016-08-21,3.0,6.9
americana,3,2016-08-28,0.0,2.5
americana,3,2016-09-04,2.0,6.2
americana,3,2016-09-11,4.0,3.9
americana,3,2016-09-18,6.0,2.8
americana,3,2016-09-25,10.0,2.3
americana,3,2016-10-02,7.0,2.9
americana,3,2016-10-09,17.0,2.8
americana,3,2016-10-16,26.0,7.3
americana,3,2016-10-23,13.0,8.6
americana,3,2016-10-30,20.0,12.6
americana,3,2016-11-06,28.0,17.5
americana,3,2016-11-13,19.0,16.0
americana,3,2016-11-20,23.0,21.5
americana,3,2016-11-27,37.0,23.9
americana,3,2016-12-04,45.0,20.6
americana,3,2016-12-11,29.0,23.7
americana,3,2016-12-18,31.0,35.2
americana,3,2016-12-25,53.0,41.4
americana,3,2017-01-01,46.0,31.7
americana,3,2017-01-08,30.0,86.7
americana,3,2017-01-15,25.0,103.5
americana,3,2017-01-22,24.0,95.6
americana,3,2017-01-29,37.0,59.3
americana,3,2017-02-05,53.0,49.0
americana,3,2017-02-12,46.0,51.5
americana,3,2017-02-19,36.0,62.9
americana,3,2017-02-26,33.0,98.8
americana,3,2017-03-05,35.0,73.4
americana,3,2017-03-12,41.0,61.9
americana,3,2017-03-19,29.0,50.0
americana,3,2017-03-26,9.0,55.8
americana,3,2017-04-02,8.0,59.3
americana,3,2017-04-09,9.0,31.7
americana,3,2017-04-16,12.0,16.1
americana,3,2017-04-23,7.0,10.7
americana,3,2017-04-30,23.0,8.6
americana,3,2017-05-07,20.0,7.0
americana,3,2017-05-14,19.0,5.3
americana,3,2017-05-21,28.0,10.4
americana,3,2017-05-28,16.0,7.8
americana,3,2017-06-04,15.0,8.6
americana,3,2017-06-11,9.0,12.3
americana,3,2017-06-18,14.0,12.6
americana,3,2017-06-25,7.0,9.8
americana,3,2017-07-02,7.0,4.7
americana,3,2017-07-09,8.0,7.0
americana,3,2017-07-16,3.0,4.8
americana,3,2017-07-23,7.0,4.6
americana,3,2017-07-30,2.0,5.0
americana,3,2017-08-06,5.0,4.2
americana,3,2017-08-13,3.0,3.6
americana,3,2017-08-20,2.0,3.5
americana,3,2017-08-27,5.0,2.4
americana,3,2017-09-03,10.0,3.1
americana,3,2017-09-10,4.0,3.5
americana,3,2017-09-17,4.0,3.6
americana,3,2017-09-24,12.0,4.1
americana,3,2017-10-01,7.0,4.2
americana,3,2017-10-08,10.0,7.0
americana,3,2017-10-15,11.0,9.0
americana,3,2017-10-22,3.0,6.1
americana,3,2017-10-29,1.0,7.5
americana,3,2017-11-05,7.0,11.4
americana,3,2017-11-12,2.0,7.6
americana,3,2017-11-19,5.0,3.8
americana,3,2017-11-26,1.0,5.8
americana,3,2017-12-03,2.0,3.5
americana,3,2017-12-10,3.0,4.6
americana,3,2017-12-17,3.0,3.0
americana,3,2017-12-24,3.0,3.4
americana,3,2017-12-31,5.0,2.4
americana,3,2018-01-07,4.0,3.9
americana,3,2018-01-14,17.0,3.3
americana,3,2018-01-21,8.0,3.5
americana,3,2018-01-28,8.0,6.6
americana,3,2018-02-04,2.0,32.7
americana,3,2018-02-11,1.0,20.6
americana,3,2018-02-18,2.0,13.0
